coreID,species,annotation.ID,image.ID,image.URL,flower,is.duplicated,set.number,sequence,username,user.ID,Year,Month,Day,Latitude,Longitude,Elevation,julian,L4,L3,L2,L1,tmean01,tmean02,tmean03,tmean04,tmean05,tmean06,tmean07,tmean08,tmean09,tmean10,tmean11,tmean12,bio1,bio4,bio10,bio11,precip01,precip02,precip03,precip04,precip05,precip06,precip07,precip08,precip09,precip10,precip11,precip12,bio12,bio15,bio16,bio17
3107773,Gentianopsis_thermalis,8911415,341064,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.3107773.jpg,5,FALSE,2,1,A39QT5QCF5CY9D,22376,1994,8,7,37.8139,-108.196,3216,219,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.31,-6.97,-1.11,0.5,5.41,12.35,13.71,13.53,9.21,2.43,-4.63,-4.37,2.896,7.756,13.197,-5.637,43.697,120.42,64.509,123.962,46.588,17.264,14.845,49.974,94.843,75.137,162.162,51.146,864.547,62.623,406.544,75.806
3107772,Gentianopsis_thermalis,8911955,341063,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.3107772.jpg,5,FALSE,2,4,A39QT5QCF5CY9D,22376,1995,8,19,37.496168,-108.076562,2832,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.34,-1.84,-2.3,-1.19,2.94,7.95,12.19,13.95,9.09,3.66,-0.78,-5.32,2.584,6.901,11.743,-4.987,129.616,91.653,212.289,83.772,131.939,70.435,46.336,106.002,84.119,5.489,48.558,44.557,1054.765,61.147,473.844,96.382
26802119,Gentianopsis_thermalis,8915622,341318,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.26802119.jpg,5,FALSE,4,2,A39QT5QCF5CY9D,22376,1995,8,19,37.4937,-108.0777,2996,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.34,-1.84,-2.29,-1.23,2.77,7.95,12.15,13.91,9.08,3.74,-0.78,-5.33,2.566,6.892,11.713,-4.987,131.196,92.585,214.826,78.186,140.512,71.792,45.631,106.263,84.835,4.196,48.885,45.066,1063.973,62.351,486.534,94.893
25809684,Gentianopsis_thermalis,8915869,341316,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.25809684.jpg,5,FALSE,4,4,A39QT5QCF5CY9D,22376,2020,8,2,37.536753,-107.69571,3335,215,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.63,-7.6,-4.16,0.25,6.31,10.27,12.63,13.78,9.05,5.98,-2.27,-7.15,2.455,8.144,12.227,-7.46,40.763,38.68,125.893,13.756,16.583,33.766,72.302,18.313,31.684,16.128,66.253,54.636,528.757,73.425,264.448,46.467
25129330,Gentianopsis_thermalis,8916068,341312,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.25129330.jpg,10,FALSE,4,6,A39QT5QCF5CY9D,22376,1992,7,22,39.280658,-106.40028,3254,204,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.74,-7.18,-3.63,1.36,5.62,7.7,9.87,9.79,7.07,3.38,-8.34,-9.94,0.58,7.704,9.12,-9.007,19.105,24.088,69.644,38.021,55.353,32.503,44.557,82.373,36.835,31.058,79.758,24.78,538.075,48.962,231.775,67.973
24617890,Gentianopsis_thermalis,8916369,341310,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.24617890.jpg,2,FALSE,4,9,A39QT5QCF5CY9D,22376,2003,8,10,37.6122222,-107.8480556,3187,222,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-1.32,-5.74,-2.17,1.16,6.54,10.96,16.7,13.7,10.05,7.47,-3.38,-4.23,4.145,7.688,13.787,-4.45,28.21,98.492,77.694,48.048,32.054,12.825,37.079,98.872,92.811,18.361,132.853,78.66,755.959,61.198,330.217,59.396
30719228,Gentianopsis_thermalis,8917086,341334,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.30719228.jpg,1,FALSE,1,1,A11J9UQ036KJA1,20169,1991,9,17,38.909869,-106.854362,2864,260,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.37,-6.83,-6.08,-1.93,4.63,9.57,12.42,12.31,8.48,3.54,-5.54,-9.8,0.783,8.735,11.433,-9.333,46.699,34.838,135.939,72.667,27.089,58.433,59.695,37.865,51.167,58.641,110.873,26.235,720.141,55.314,319.479,88.162
29381486,Gentianopsis_thermalis,8918658,341333,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.29381486.jpg,3,FALSE,1,5,A11J9UQ036KJA1,20169,2021,8,18,39.09020942,-106.5418668,3235,230,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.991,-7.801,-5.477,-0.495,4.275,10.581,12.82,10.579,9.054,2.139,-0.752,-5.043,1.824,7.592,11.327,-7.09,29.981,66.674,62.644,24.023,52.341,35.01,68.78,42.119,28.886,45.798,39.78,84.164,580.2,38.748,219.618,82.89
4144275,Gentianopsis_thermalis,8918828,341123,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4144275.jpg,3,FALSE,6,4,A39QT5QCF5CY9D,22376,2009,8,17,36.07583,-106.77956,3061,229,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-3.09,-2.5,0.17,1.44,8.96,11.07,15.27,13.63,9.66,3.5,1.08,-6.86,4.361,7.169,13.323,-4.15,73.411,40.999,35.603,148.264,42.242,65.892,72.13,60.633,86.28,47.742,36.776,123.987,833.959,50.997,358.531,113.378
30719268,Gentianopsis_thermalis,8919154,341335,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.30719268.jpg,6,FALSE,1,6,A11J9UQ036KJA1,20169,1991,9,20,38.909869,-106.854362,2864,263,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.37,-6.83,-6.08,-1.93,4.63,9.57,12.42,12.31,8.48,3.54,-5.54,-9.8,0.783,8.735,11.433,-9.333,46.699,34.838,135.939,72.667,27.089,58.433,59.695,37.865,51.167,58.641,110.873,26.235,720.141,55.314,319.479,88.162
4584942,Gentianopsis_thermalis,8919015,341127,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4584942.jpg,7,FALSE,6,5,A39QT5QCF5CY9D,22376,2013,7,13,38.960168,-106.991483,2906,194,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.33,-10.37,-4.14,-0.61,5.65,12.56,14.9,13.36,10.24,1.75,-3.28,-10.45,1.523,9.74,13.607,-10.717,68.967,43.206,76.18,113.91,68.059,10.638,91.337,51.799,155.106,64.945,87.394,83.074,914.615,47.269,360.353,105.643
30724652,Gentianopsis_thermalis,8919423,341336,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.30724652.jpg,4,FALSE,1,7,A11J9UQ036KJA1,20169,1991,9,17,38.909869,-106.854362,2864,260,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-11.37,-6.83,-6.08,-1.93,4.63,9.57,12.42,12.31,8.48,3.54,-5.54,-9.8,0.783,8.735,11.433,-9.333,46.699,34.838,135.939,72.667,27.089,58.433,59.695,37.865,51.167,58.641,110.873,26.235,720.141,55.314,319.479,88.162
4006881,Gentianopsis_thermalis,8923135,341081,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4006881.jpg,5,FALSE,3,2,A11J9UQ036KJA1,20169,1982,7,15,35.902083,-105.635188,3355,196,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.63,-6.17,-1.6,1.36,4.59,9.43,12.97,12.76,9.57,2.72,-2.65,-6.15,2.6,7.248,11.767,-5.983,166.741,136.284,81.176,54.486,70.512,11.155,99.769,176.419,91.253,47.47,79.889,193.93,1209.084,55.869,537.09,113.111
13826102,Gentianopsis_thermalis,8923377,341237,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.13826102.jpg,0,FALSE,1,3,AYV0TIQPC7G50,22366,1997,8,13,37.7803052,-108.0273351,3143,225,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.57,-6.13,-1.38,-2.009,4.34,8.66,11.31,11.14,9.02,2.42,-3.04,-7.87,1.574,7.232,10.49,-7.19,170.969,42.505,35.157,117.306,101.046,34.877,54.741,111.806,77.502,78.971,85.495,55.691,966.066,50.021,400.081,112.539
13826101,Gentianopsis_thermalis,8924617,341236,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.13826101.jpg,4,FALSE,1,7,AYV0TIQPC7G50,22366,1993,8,22,40.3178662,-106.0413262,2721,234,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.33,-8.21,-3.79,-0.86,5.43,8.48,10.91,11.29,7.47,2.45,-6.34,-8.71,0.816,7.802,10.227,-8.417,50.139,75.734,52.949,77.846,36.947,60.978,17.487,46.321,54.448,70.059,46.942,23.646,613.496,36.919,223.639,78.08
4852266,Gentianopsis_thermalis,8935951,341177,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4852266.jpg,10,FALSE,3,8,APRZ7BR8C0ZMQ,580,1990,7,28,39.9351,-107.1364,3193,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.97,-8.05,-3.35,0.86,2.56,9.97,11.49,10.88,9.54,1.17,-3.84,-12.36,0.742,8.452,10.78,-10.127,82.111,93.09,111.409,85.715,71.919,46.044,61.442,44.745,47.37,92.663,88.415,103.802,928.725,29.622,308.301,138.159
3047223,Gentianopsis_thermalis,8955710,341044,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.3047223.jpg,13,FALSE,2,3,A3MSYMSTHZJI98,15070,1997,8,13,37.778463,-108.026708,3165,225,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.1,-5.91,-1.25,-2.05,4.35,8.85,11.36,11.23,9.09,2.56,-2.86,-7.48,1.733,7.14,10.56,-6.83,171.723,42.419,35.8,118.549,101.507,35.975,55.879,109.797,80.466,77.755,85.656,55.829,971.355,49.62,400.069,114.194
3028849,Gentianopsis_thermalis,8966457,341030,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.3028849.jpg,5,FALSE,1,4,A31UH0A9NEL2XF,20842,2010,8,4,38.95633,-106.99018,2881,216,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.25,-10.04,-4.1,0.67,4.29,11.84,14.77,13.02,10.6,4.47,-4.91,-5.75,2.134,8.968,13.21,-8.347,87.671,113.142,45.333,114.679,67.202,43.784,36.696,89.251,37.899,109.349,78.058,246.773,1069.837,64.562,474.594,118.379
4080018,Gentianopsis_thermalis,8971265,341108,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4080018.jpg,5,FALSE,1,10,APRZ7BR8C0ZMQ,580,1985,8,15,36.339754,-105.328066,2998,227,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.92,-4.77,0.14,4.26,7.93,12.53,14.5,14.35,9.97,5.38,0.08,-4.1,4.529,7.453,13.793,-4.93,52.834,24.916,86.316,95.73,104.222,84.215,90.421,72.074,74.964,113.626,45.598,21.519,866.435,41.477,313.578,92.033
1403422,Gentianopsis_thermalis,8972340,340994,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.1403422.jpg,3,FALSE,2,5,APRZ7BR8C0ZMQ,580,2004,8,9,35.9488,-105.4965,3536,222,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.61,-8.65,-0.72,-0.37,5.28,9.81,11.29,9.85,7.75,1.72,-4.1,-5.32,1.661,7.025,10.317,-6.86,56.074,139.174,60.982,246.318,0,109.982,131.358,96.161,70.359,94.117,154.657,106.025,1265.207,57.958,540.149,117.056
1300730,Gentianopsis_thermalis,8973022,340988,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.1300730.jpg,3,FALSE,2,10,APRZ7BR8C0ZMQ,580,2005,7,28,36.29,-105.453,3147,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-3.1,-4.23,-2.9,1.9,7.68,11.53,15.83,13.2,11.56,5.04,0.44,-4.68,4.356,7.445,13.53,-4.003,105.399,89.268,99.535,85.343,53.972,40.15,47.115,84.978,93.669,57.779,30.506,21.222,808.936,42.892,298.603,91.878
21994721,Gentianopsis_thermalis,8990574,341297,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.21994721.jpg,3,FALSE,1,1,A2519LCLPN7Y6I,12226,2003,8,16,40.3317,-105.9561,3502,228,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.1,-12.17,-7.73,-2.83,1.42,4.66,12.59,10.24,4.13,2.1,-8.85,-9.81,-1.196,8.243,9.163,-10.277,69.032,112.66,169.946,133.989,91.583,59.119,25.864,86.43,38.228,19.661,102.944,54.708,964.164,56.019,416.595,83.753
24391466,Gentianopsis_thermalis,8990805,341299,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.24391466.jpg,7,FALSE,1,2,A2519LCLPN7Y6I,12226,2011,8,19,39.013,-107.0511,3236,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.75,-9.49,-4.01,-1.47,2.51,8.95,13.07,13.43,8.81,2.7,-4.47,-7.3,1.082,8.448,11.817,-8.847,67.039,174.202,154.155,235.032,89.617,21.38,73.03,24.546,46.889,99.545,112.198,38.549,1136.182,68.946,563.389,84.475
4020376,Gentianopsis_thermalis,9010835,341086,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.4020376.jpg,6,FALSE,1,7,A1GYII3R62TH65,21490,1996,8,18,35.76717,-105.55438,3546,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.89,-2.92,-3.73,0.22,7.96,10.61,11.84,10.48,6.48,1.88,-1.88,-6.61,2.287,6.915,10.977,-5.743,84.527,84.374,69.993,15.515,2.509,119.312,146.187,164.528,44.096,122.819,88.41,68.865,1011.135,58.221,433.534,62.12
16933141,Gentianopsis_thermalis,9079741,341274,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.16933141.jpg,5,FALSE,1,1,ARJDD0Z3R65BD,20667,1984,8,19,35.768859,-105.556305,3486,232,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.3,-5.71,-3.94,-1.36,7.5,9.41,11.48,10.57,9.44,-0.11,-2.32,-4.32,2.028,7.018,10.497,-5.443,54.076,48.697,150.463,90.133,38.043,86.925,109.007,135.255,32.589,167.534,54.845,193.075,1160.642,56.109,511.072,119.329
19803346,Gentianopsis_thermalis,9080811,341279,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.19803346.jpg,6,FALSE,1,8,ARJDD0Z3R65BD,20667,1991,8,21,40.0538,-107.1075,3151,233,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.98,-6.29,-5.82,-2.009,4.29,9.5,11.55,11.64,7.36,2.55,-6.08,-8.33,0.615,8.191,10.897,-8.533,102.492,83.639,221.283,156.849,75.891,49.806,105.586,54.367,47.308,41.057,162.255,33.628,1134.161,61.859,540.387,121.993
13826083,Gentianopsis_thermalis,9085251,341225,https://crowdcurio-experiment-images.s3.amazonaws.com/Gentianopsis_thermalis/images/Gentianopsis_thermalis.13826083.jpg,16,FALSE,1,3,ARJDD0Z3R65BD,20667,1995,8,19,37.5011998,-108.0896387,2810,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.59,-0.96,-1.33,-0.23,3.71,8.34,12.49,14.65,9.68,4.25,0.13,-4.44,3.308,6.744,12.273,-4.12,122.379,83.485,206.599,75.212,125.278,74.371,45.187,102.185,80.419,3.964,43.941,40.415,1003.435,62.595,454.256,88.32
24714776,Geranium_richardsonii,9012669,314055,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.24714776.jpg,4,FALSE,1,7,A2GVWJM90MA5TU,22528,2000,6,22,39.6768,-106.4035,2822,174,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.87,-3.62,-1.73,3.93,7.88,11.68,15.76,14.78,10.68,5.54,-7.42,-7.8,3.651,8.697,14.073,-7.03,94.872,81.005,53.669,76.589,50.215,45.012,28.473,56.311,55.986,20.338,65.273,60.817,688.56,36.541,252.466,93.823
24714777,Geranium_richardsonii,9013321,314056,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.24714777.jpg,0,FALSE,1,8,A2GVWJM90MA5TU,22528,2001,7,10,40.446,-105.98486,2916,191,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.76,-7.42,-3.82,0,4.31,9.26,14.74,12.44,9.43,2.33,-2.54,-8.28,1.724,8.393,12.203,-8.487,22.229,62.719,63.609,80.006,65.042,23.036,34.903,55.462,48.65,36.308,56.406,32.404,580.774,38.093,208.657,77.669
24714749,Geranium_richardsonii,9016729,314035,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.24714749.jpg,0,FALSE,1,5,A1LNPJVOI87I5M,21111,1998,6,24,37.2431,-105.1092,3301,175,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.55,-5.96,-3,-0.76,6.8,10.63,12.85,11.94,10.85,3.99,0.03,-3.42,3.283,7.063,11.88,-4.643,13.266,67.166,76.212,108.636,16.787,6.005,173.669,133.649,33.728,85.122,90.552,27.775,832.567,75.557,415.954,36.058
7755972,Geranium_richardsonii,9026463,313775,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.7755972.jpg,4,FALSE,1,3,A2ZCUTY4HU9C66,20167,2015,6,26,39.83594,-106.31249,2675,177,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.39,-4.68,-0.72,2.14,5.29,13.28,13.45,13.88,10.55,5.93,-3.91,-8.72,3.342,8.255,13.537,-6.597,15.568,38.003,28.373,32.986,95.619,22.208,63.445,29.733,33.751,36.972,50.601,40.189,487.448,52.519,209.665,66.149
6050261,Geranium_richardsonii,9031469,313741,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.6050261.jpg,0,FALSE,1,5,A12JCHH99UTR5J,22621,1993,6,24,40.19,-106.07,2781,175,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.56,-7.1,-2.86,-0.5,6.22,9.85,12.41,13.23,8.47,3.01,-5.36,-7.71,1.842,8.028,11.83,-7.457,55.493,96.215,59.159,90.508,43.272,61.226,20.023,42.07,58.414,73.8,49.767,30.137,680.084,39.53,260.523,92.23
5761053,Geranium_richardsonii,9032954,313726,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.5761053.jpg,2,FALSE,2,1,A12JCHH99UTR5J,22621,1993,6,29,37.51333333,-107.9186111,2455,180,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.73,-4.16,-0.05,2.56,7.83,11.21,14.8,13.66,9.95,5.09,-2.47,-5.13,4.047,7.383,13.223,-4.673,139.304,163.922,60.893,32.305,48.424,14.011,3.52,102.398,31.579,62.3,67.696,27.98,754.332,78.657,405.624,45.511
6036841,Geranium_richardsonii,9033240,313730,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.6036841.jpg,3,FALSE,2,2,A12JCHH99UTR5J,22621,1985,7,25,37.49614,-108.18363,2984,206,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.33,-6.23,-1.66,3.24,7.28,13.53,15.24,14.43,8.57,5.49,-2.28,-3.34,4.162,7.743,14.4,-4.633,43.419,54.72,163.372,68.534,56.266,18.418,112.409,47.287,138.83,71.031,165.447,52.35,992.083,59.99,467.649,109.124
13822225,Geranium_richardsonii,9083444,313901,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.13822225.jpg,3,FALSE,1,5,AI4N9JIAIXKPV,19321,1982,8,13,37.8896338,-108.2479307,3377,225,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.13,-7.96,-5.6,-2.21,2.33,7.8,11.63,11.32,6.91,0.55,-5.44,-7.33,0.239,7.647,10.25,-8.14,170.296,74.976,175.691,40.8,89.065,7.324,116.434,155.749,118.867,34.456,173.569,83.399,1240.626,56.166,519.556,82.58
3028875,Geranium_richardsonii,9099597,313433,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.3028875.jpg,1,FALSE,1,2,AIZWKOZU9FHZ3,22728,2010,6,29,38.95633,-106.99018,2908,180,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.25,-10.04,-4.1,0.67,4.29,11.84,14.77,13.02,10.6,4.47,-4.91,-5.75,2.134,8.968,13.21,-8.347,87.671,113.142,45.333,114.679,67.202,43.784,36.696,89.251,37.899,109.349,78.058,246.773,1069.837,64.562,474.594,118.379
13822185,Geranium_richardsonii,9107309,313872,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.13822185.jpg,2,FALSE,1,9,A3HLQWB5WTC7UL,12058,1991,6,30,37.8732959,-107.8891288,2689,181,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.05,-2.73,-2.75,1.42,7.51,11.2,14.17,14.48,10.88,5.84,-1.65,-5.27,3.838,7.777,13.283,-5.023,37.555,21.862,91.104,27.303,25.461,37.666,72.675,79.077,80.946,44.183,71.403,22.95,612.185,50.959,251.127,70.273
3107595,Geranium_richardsonii,9178883,313488,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.3107595.jpg,1,FALSE,2,8,A3PFV1UMF7FJ6S,22419,1994,7,13,37.7849,-107.9393,3090,194,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.86,-8.06,-1.67,0.12,5.06,10.92,12.74,12.99,8.4,2.1,-5.38,-5.96,2.033,7.866,12.217,-6.96,18.987,79.753,52.442,105.425,53.037,15.087,14.507,49.592,79.001,77.26,118.967,41.074,705.132,58.306,304.145,48.581
3226418,Geranium_richardsonii,9179631,313492,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.3226418.jpg,1,FALSE,2,9,A3PFV1UMF7FJ6S,22419,1977,6,11,37.769923,-107.976445,2947,162,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.48,-4.64,-5.76,1.3,4.2,10.34,12.14,11.78,8.57,4.94,-1.27,-4.66,2.455,7.21,11.42,-5.967,43.471,24.445,32.554,36.117,49.043,25.841,102.473,80.596,50.547,48.443,64.494,74.606,632.63,45.02,257.675,82.84
1301036,Geranium_richardsonii,9186174,313071,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.1301036.jpg,5,FALSE,1,2,ASLGN9PS93UYR,20975,2005,8,2,36.5653,-106.3263,3082,214,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.059,-4.34,-3.18,1.33,6.91,10.99,15.61,12.96,10.89,4.84,0.28,-5.22,3.918,7.462,13.187,-4.54,165.45,166.085,103.243,104.79,54.741,24.197,40.756,75.855,41.014,82.23,7.77,31.267,897.398,69.794,436.325,63.234
519349,Geranium_richardsonii,9219278,312986,https://crowdcurio-experiment-images.s3.amazonaws.com/Geranium_richardsonii/images/Geranium_richardsonii.519349.jpg,2,FALSE,1,1,A2R69Y9PYEUJ5G,20058,1993,6,24,40.19,-106.07,2781,175,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.56,-7.1,-2.86,-0.5,6.22,9.85,12.41,13.23,8.47,3.01,-5.36,-7.71,1.842,8.028,11.83,-7.457,55.493,96.215,59.159,90.508,43.272,61.226,20.023,42.07,58.414,73.8,49.767,30.137,680.084,39.53,260.523,92.23
